case,base_case,sampling,source,n_points,n_frames,family,gap_mm,seed,bias_rms_mm,variant,outer_iterations,sinkhorn_iterations,stage,sigma_mm,ok,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,method_seconds,transport_seconds,local_filter_seconds,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,estimated_bias_rms_mm,estimated_bias_max_mm,effective_transport_mass,usable_transport_mass,supported_scan_fraction,component_changes,largest_observed_bias_increment_mm,updates_at_nominal_1p6mm_increment,balanced_or_relaxed_row_l1_mean,balanced_or_relaxed_row_l1_max,balanced_or_relaxed_column_l1_max,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g2_s912101_b4__partial_overlap,dual_g2_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g2_s912101_b4.json,536,8,true_bilayer,2.0,912101,4.0,unbalanced,12,24,raw,1.0,True,True,True,0.7901715328491502,1.0086202830265971,2.096161465835626,0.667910447761194,0.9477611940298507,0.8262052424711389,1.0,1.0927108151552907,0.8647421124646285,1.0828619678850466,,self-report; not geometry-derived layer count or success,1.091016195038546,0.06083245614763109,0.45891696775863094,0.5167770471864701,0.8898931069998071,0.8898931069998071,0.027157222997630015,3.714549806153764,5.429919876169192,1.0,3.714549806153764,5.429919876169191,0.6269829620893392,0.6269829620893389,1.0,0,1.6,2,0.373997919283648,0.5201172511348118,0.5103927104315976,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g2_s912101_b4__partial_overlap__unbalanced_o12__raw.npz,7d127e80ded96215735913baa781b9784895fe5c59216e5a8d045fee12fbb70f,2.230925405306479,0.2309254053064791,1.1154627026532395,2.177462340571472,0.17746234057147214,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g2_s912101_b4__partial_overlap,dual_g2_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g2_s912101_b4.json,536,8,true_bilayer,2.0,912101,4.0,unbalanced,12,24,local,1.0,True,True,True,0.3251342920040211,0.42374758309965654,0.8714201840133227,0.9533582089552238,1.0,0.34962907178144725,1.0,0.44603988350249135,0.3309743939416931,0.43325335570784795,,self-report; not geometry-derived layer count or success,0.4415720710167624,0.06297367523722462,0.9114817491078891,0.9806438806075795,0.9170503299974371,0.8898931069998071,0.027157222997630015,4.058413196754559,6.528072880113549,1.0,3.714549806153764,5.429919876169191,0.6269829620893392,0.6269829620893389,1.0,0,1.6,2,0.373997919283648,0.5201172511348118,0.5103927104315976,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g2_s912101_b4__partial_overlap__unbalanced_o12__local.npz,d8953ac707288048fb79f37a67e6dbe0fd50168b2a1043e611a6a3c49183301c,1.9543791404842643,0.04562085951573569,0.9771895702421322,1.1359938229413302,0.8640061770586698,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,balanced,3,24,raw,1.0,True,True,True,0.9796272689362616,1.229671731651877,2.3837018770226948,0.609375,0.9322916666666666,0.9092116004514987,1.0,1.2638429028413982,0.9971301894787867,1.257002227911325,,self-report; not geometry-derived layer count or success,1.263133696658694,0.042333762269789875,0.22094459675017628,0.5711105514028215,0.3500035540055251,0.3500035540055251,0.03634667799633462,3.287994638965783,4.8,1.0,3.287994638965783,4.800000000000001,1.0,0.9999999999828532,1.0,0,1.6000000000000005,3,0.014764068493819763,0.05684858217278864,5.28656979303932e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__balanced_o3__raw.npz,15c4ffd81ed52fe97ff2e9229b21aa0ea661a95b2a7bca1680326f7fd13a79db,4.035809972082623,0.03580997208262282,1.0089524930206557,4.409460344592036,0.40946034459203595,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,balanced,3,24,local,1.0,True,True,True,0.39110152769562534,0.6017101081773513,1.4508233237270196,0.8971354166666666,0.98828125,0.42265563229058234,1.0,0.64696780849822,0.40126747363784004,0.6280572413664508,,self-report; not geometry-derived layer count or success,0.6454085124940474,0.04489094823247221,0.3112820254471614,0.3427379128570461,0.3863502320018597,0.3500035540055251,0.03634667799633462,3.9852186313263727,6.5021656630096665,1.0,3.287994638965783,4.800000000000001,1.0,0.9999999999828532,1.0,0,1.6000000000000005,3,0.014764068493819763,0.05684858217278864,5.28656979303932e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__balanced_o3__local.npz,3afcbd8f17df77f7033f06ea176579fa96d13c58dc410d4021c0a46670c5f992,3.836631951521562,0.1633680484784379,0.9591579878803905,3.540202608528682,0.45979739147131804,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,balanced,6,24,raw,1.0,True,True,True,0.8186354908838608,1.0266424485323022,2.0035654415762703,0.6979166666666666,0.9700520833333334,0.7893738058757552,1.0,1.0501168304195165,0.8256609576546724,1.0393971365467465,,self-report; not geometry-derived layer count or success,1.049263174852914,0.04233376226978978,0.18340927360997084,0.447866713368625,0.6757039730000542,0.6757039730000542,0.03683312100474723,3.8308597728988225,5.566868550539626,1.0,3.830859772898823,5.566868550539626,1.0,1.0,1.0,0,1.6000000000000005,3,0.012603042499292848,0.03127549231679318,4.861562541425002e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__balanced_o6__raw.npz,b3fbc8101f1e185afa6f8d70938b70b73f773d978d73775a4e02bfb769d1fdb7,4.013143309675537,0.013143309675537118,1.0032858274188843,4.295699396655152,0.2956993966551522,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,balanced,6,24,local,1.0,True,True,True,0.3485488627718172,0.5190404501460302,1.2328076560243708,0.92578125,0.9973958333333334,0.38787593527877107,1.0,0.5440649627877417,0.34998635971277164,0.5134647961602673,,self-report; not geometry-derived layer count or success,0.5427339381240021,0.038033618571452356,0.4109159632014682,0.45637126998609595,0.7125370940048015,0.6757039730000542,0.03683312100474723,4.102018443235972,6.660749908088198,1.0,3.830859772898823,5.566868550539626,1.0,1.0,1.0,0,1.6000000000000005,3,0.012603042499292848,0.03127549231679318,4.861562541425002e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__balanced_o6__local.npz,f9a00e0cc29feed355b4a66242558a788464a6c34af003f2f1b97571ac7d22db,3.792644725616576,0.20735527438342416,0.948161181404144,3.35996488240757,0.6400351175924301,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,balanced,12,24,raw,1.0,True,True,True,0.8179612970659101,1.0257153267409478,2.004554062285533,0.69921875,0.9713541666666666,0.7889416873029544,1.0,1.0491449792364345,0.8249376227330449,1.0383868096590725,,self-report; not geometry-derived layer count or success,1.0482905322615022,0.042333762269789826,0.1830746308438076,0.44670140646583484,1.3781462929910049,1.3781462929910049,0.03658075400744565,3.836493063524916,5.574489991566131,1.0,3.8364930635249164,5.574489991566132,1.0,1.0,1.0,0,1.6000000000000005,3,0.012664620955798742,0.030855695595401078,4.926614671774132e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__balanced_o12__raw.npz,429dfb9ee8a03a5c14b5a485460e06575505c2e9668462f13d1fae85c00110b4,4.012905352575164,0.012905352575163676,1.003226338143791,4.294520453875181,0.29452045387518133,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,balanced,12,24,local,1.0,True,True,True,0.3485023406617333,0.5189873564071893,1.235879467398828,0.92578125,0.9973958333333334,0.3878602832033024,1.0,0.5440716454732129,0.3499417177739745,0.5134237460532889,,self-report; not geometry-derived layer count or success,0.5426872599296169,0.03878779857137974,0.4108841461615242,0.4590788752386719,1.4147270469984505,1.3781462929910049,0.03658075400744565,4.102747521843321,6.662227383691718,1.0,3.8364930635249164,5.574489991566132,1.0,1.0,1.0,0,1.6000000000000005,3,0.012664620955798742,0.030855695595401078,4.926614671774132e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__balanced_o12__local.npz,13e375a390cd8392b978acf642966d7ac7b7351b824d95b4df36feeab2812017,3.793291081728932,0.20670891827106797,0.948322770432233,3.359489798316972,0.640510201683028,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,unbalanced,3,24,raw,1.0,True,True,True,1.1275347433242608,1.3988294832558776,2.7162226671728225,0.52734375,0.8971354166666666,1.0282568608063725,1.0,1.4447171890842845,1.1568474421953312,1.4395086172029725,,self-report; not geometry-derived layer count or success,1.4440968142779353,0.04233376226978963,0.25192912727411093,0.6502808432671835,0.3510796490008943,0.3510796490008943,0.037232051996397786,3.0055612316055766,4.414324012798826,1.0,3.005561231605577,4.414324012798826,0.5606242355258007,0.5606242355257998,1.0,0,1.6,2,0.4403644353868832,0.6217135299471959,0.6098838311867456,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__unbalanced_o3__raw.npz,fb5c423761212f383288d96d0f7c23254a858e8baf7047af8cbb2b29028429b2,4.049265984695585,0.04926598469558474,1.0123164961738962,4.478580964219931,0.47858096421993057,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,unbalanced,3,24,local,1.0,True,True,True,0.6448091308764304,0.866466158196671,1.744166539020718,0.7734375,0.9713541666666666,0.6476107403662679,1.0,0.9256058331470725,0.6679306999298652,0.9140336987338465,,self-report; not geometry-derived layer count or success,0.9243215909304728,0.04874171617460275,0.26353896659974274,0.3706371328695998,0.38831170099729206,0.3510796490008943,0.037232051996397786,3.683200762439197,5.972271141906904,1.0,3.005561231605577,4.414324012798826,0.5606242355258007,0.5606242355257998,1.0,0,1.6,2,0.4403644353868832,0.6217135299471959,0.6098838311867456,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__unbalanced_o3__local.npz,c55c80c9d0eb65b2a90040be6d785266a2957985e5f398628ce99ddd73f0f49d,3.8449894169770795,0.15501058302292048,0.9612473542442699,3.649966605389762,0.3500333946102381,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,unbalanced,6,24,raw,1.0,True,True,True,0.8453656787733835,1.0620581550419823,2.0579385470960623,0.6822916666666666,0.9661458333333334,0.8065122238037533,1.0,1.0862788458192807,0.8535901003807193,1.0766199630951185,,self-report; not geometry-derived layer count or success,1.0854536302608941,0.04233376226978986,0.19386273154694167,0.48737585857915994,0.6961270320025505,0.6961270320025505,0.03720460399927106,3.6811125773535993,5.372698095120001,1.0,3.681112577353599,5.372698095120001,0.6347996172574957,0.6347996172574957,1.0,0,1.6,2,0.3652003827425043,0.37933994658646314,0.3793399465864632,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__unbalanced_o6__raw.npz,2f7f7351638e529f98dec40123a84a82ea5015aaa8fd42ebb98cf6b46c82a653,4.021552272034353,0.02155227203435306,1.0053880680085883,4.336240208581733,0.3362402085817333,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,unbalanced,6,24,local,1.0,True,True,True,0.34311161339318197,0.5127497272315221,1.1813038790295924,0.9270833333333334,0.99609375,0.38564362877420333,1.0,0.545700059858653,0.3469795542761174,0.5179601675599833,,self-report; not geometry-derived layer count or success,0.5445239224405243,0.03580856349706381,0.3729165767982326,0.37447226687889723,0.7333316360018216,0.6961270320025505,0.03720460399927106,4.070764970256237,6.624734078958656,1.0,3.681112577353599,5.372698095120001,0.6347996172574957,0.6347996172574957,1.0,0,1.6,2,0.3652003827425043,0.37933994658646314,0.3793399465864632,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__unbalanced_o6__local.npz,8578121c57acd26cf025e26580ebbd6c716cca783f28f22dc3d4566fab604dae,3.805884001213774,0.1941159987862262,0.9514710003034434,3.427815875000615,0.5721841249993851,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,unbalanced,12,24,raw,1.0,True,True,True,0.8314841670005296,1.0438074801659505,2.045619333439602,0.6888020833333334,0.9674479166666666,0.7973970464118092,1.0,1.0676521497974114,0.8391229696518533,1.0575085052370259,,self-report; not geometry-derived layer count or success,1.0668125259571706,0.04233376226979,0.18949066321134642,0.4723662885861378,1.3757171940087574,1.3757171940087574,0.03623292398697231,3.747898870768131,5.4641014184853285,1.0,3.747898870768131,5.4641014184853285,0.6374200244911803,0.6374200244911803,1.0,0,1.6,2,0.3625799755088198,0.37162176085465937,0.3716217608546594,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__unbalanced_o12__raw.npz,8b1f20b89267c36efdc73dcd1f453b3704f6f3a3341fbc80b247dd581b953af0,4.018401865056528,0.018401865056527633,1.004600466264132,4.321574827046502,0.3215748270465024,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,dual_g4_s912101_b4,full,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,768,8,true_bilayer,4.0,912101,4.0,unbalanced,12,24,local,1.0,True,True,True,0.3480825904143024,0.5208075554356031,1.2201690129550704,0.92578125,0.9973958333333334,0.38950585871176147,1.0,0.5489766908289906,0.3506054745819424,0.520290874964306,,self-report; not geometry-derived layer count or success,0.5479612251971809,0.03337518170667189,0.39000879310383807,0.39141052448273755,1.4119501179957297,1.3757171940087574,0.03623292398697231,4.084038290102386,6.628726110030366,1.0,3.747898870768131,5.4641014184853285,0.6374200244911803,0.6374200244911803,1.0,0,1.6,2,0.3625799755088198,0.37162176085465937,0.3716217608546594,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__unbalanced_o12__local.npz,2fbe1396b473dc5cca31e6b8539e7b1e1ef2d64f4b788bdc797f5a2cfc745399,3.798366552915237,0.20163344708476316,0.9495916382288092,3.4046734466085713,0.5953265533914287,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,balanced,3,24,raw,1.0,True,True,True,0.9597953015050994,1.1946681338851715,2.272556767951551,0.621268656716418,0.9347014925373134,0.9300818820730282,1.0,1.2451914060938811,0.9842503781085382,1.1995136793749388,,self-report; not geometry-derived layer count or success,1.244248673569452,0.04844456760789563,0.5252039649839334,0.5559486097439744,0.2252657770004589,0.2252657770004589,0.025477497998508625,3.350701118229849,4.800000000000001,1.0,3.3507011182298494,4.800000000000001,0.9999999999999998,0.9999971563251963,1.0,0,1.6000000000000005,3,0.008058476424377922,0.03866987658496246,8.513155458356181e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__balanced_o3__raw.npz,3699099ae965f21558d26aa397b2965c5e57a5c0e83318845235a9ca465e0294,4.61812183047506,0.6181218304750598,1.154530457618765,4.191542468012261,0.19154246801226105,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,balanced,3,24,local,1.0,True,True,True,0.604109523892558,0.728516980954773,1.4558271185427296,0.8731343283582089,0.9944029850746269,0.6236043610809575,1.0,0.7673544588459412,0.6116421658151064,0.7321316015611103,,self-report; not geometry-derived layer count or success,0.7664644828160039,0.03694674670851294,1.1230605136923795,1.4351396328098898,0.25074327499896754,0.2252657770004589,0.025477497998508625,3.811302540042826,6.283721789089547,1.0,3.3507011182298494,4.800000000000001,0.9999999999999998,0.9999971563251963,1.0,0,1.6000000000000005,3,0.008058476424377922,0.03866987658496246,8.513155458356181e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__balanced_o3__local.npz,abb4644dc76fc2168ed31ac97da6ddddab2b1d765420073d7eeeed24cda39351,4.330500218220779,0.330500218220779,1.0826250545551948,3.2026107199001896,0.7973892800998104,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,balanced,6,24,raw,1.0,True,True,True,0.8354529162189035,1.0413271911090844,2.0083426237826396,0.6548507462686567,0.957089552238806,0.8371411633938614,1.0,1.0778014536217366,0.8463801398035226,1.0561452768965733,,self-report; not geometry-derived layer count or success,1.0767121701264515,0.04844456760789545,0.19583986203905845,0.22863612301484126,0.44246416199894156,0.44246416199894156,0.025256865003029816,3.8360861865934295,5.484686961513441,1.0,3.8360861865934286,5.484686961513441,0.9999999999999998,0.9999999984388619,1.0,0,1.6000000000000005,3,0.004361143687356307,0.017588676895858885,5.199833619240479e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__balanced_o6__raw.npz,99fd9cf87fe4f7f6ab90367641ababfa2629471d820aa426dcf9a406042b9343,4.220572478559051,0.22057247855905082,1.0551431196397627,4.169071324622109,0.1690713246221094,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,balanced,6,24,local,1.0,True,True,True,0.41511386563762237,0.5955423739064162,1.382414098104038,0.8805970149253731,0.996268656716418,0.4672834397410473,1.0,0.6305112582005339,0.417215834702428,0.6003806395739226,,self-report; not geometry-derived layer count or success,0.6290744802642142,0.042541097751809406,0.7781128201998191,1.0771658922255232,0.4677210270019714,0.44246416199894156,0.025256865003029816,4.023098673355607,6.472438427732294,1.0,3.8360861865934286,5.484686961513441,0.9999999999999998,0.9999999984388619,1.0,0,1.6000000000000005,3,0.004361143687356307,0.017588676895858885,5.199833619240479e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__balanced_o6__local.npz,d3c77d24437b7a2482194e20a49f0d0da6236a157ee5a41bf8ee18e89c2aa0f6,3.9207815885274666,0.07921841147253339,0.9801953971318667,3.1148663536957364,0.8851336463042636,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,balanced,12,24,raw,1.0,True,True,True,0.8342448415497364,1.039693436588695,2.013630115132903,0.6548507462686567,0.957089552238806,0.8362794932089757,1.0,1.0760498965466776,0.8450386454890199,1.0548137052262654,,self-report; not geometry-derived layer count or success,1.0749588381549313,0.04844456760789569,0.19007206822130984,0.2186870623333628,0.8854391229979228,0.8854391229979228,0.02530249799019657,3.846648785739453,5.499196963086537,1.0,3.846648785739453,5.499196963086537,1.0,0.9999999986368705,1.0,0,1.6000000000000005,3,0.004322211223621934,0.01727669713752297,5.715913853343579e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__balanced_o12__raw.npz,c31dd89bd80bbb7cc2f7caaad2a47e593a10719594c916495b6faeec3ea4b4d2,4.208439397470461,0.20843939747046125,1.0521098493676153,4.1680757978082115,0.16807579780821147,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,balanced,12,24,local,1.0,True,True,True,0.4132950915467159,0.5958691950610084,1.3772474949445341,0.8805970149253731,0.996268656716418,0.46635682971674697,1.0,0.6309080882464644,0.4153838230911193,0.6001671301933896,,self-report; not geometry-derived layer count or success,0.6294905325182755,0.042269200189577034,0.7737567756226231,1.0784846994576391,0.9107416209881194,0.8854391229979228,0.02530249799019657,4.028891433433625,6.474245662273612,1.0,3.846648785739453,5.499196963086537,1.0,0.9999999986368705,1.0,0,1.6000000000000005,3,0.004322211223621934,0.01727669713752297,5.715913853343579e-16,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__balanced_o12__local.npz,f468162214e988aaeb0ad399da1c269e4cf7abc447268e920cc7e95cb0729d92,3.9045489727527625,0.09545102724723753,0.9761372431881906,3.100127902432996,0.899872097567004,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4__partial_overlap,dual_g4_s912101_b4,partial_overlap,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/synthetics/identifiable/dual_g4_s912101_b4.json,536,8,true_bilayer,4.0,912101,4.0,unbalanced,3,24,raw,1.0,True,True,True,1.1709346922546493,1.4475956013430025,2.841864398214663,0.5093283582089553,0.8675373134328358,1.1083917068925575,1.0,1.5251951533385448,1.2236537711567927,1.4420146707789523,,self-report; not geometry-derived layer count or success,1.5244255900622605,0.048444567607895644,0.8763450783507285,0.8797138455411491,0.22383710100257304,0.22383710100257304,0.025958760001230985,2.915193703329953,4.15658922112116,1.0,2.915193703329953,4.156589221121161,0.5259808162608964,0.5259808162608219,1.0,0,1.6,2,0.48148954093495344,0.7015424009726159,0.7167879263638121,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/transport-budget-v3-mxi1kprj/outputs/dual_g4_s912101_b4__partial_overlap__unbalanced_o3__raw.npz,f26fa408e11db555074928e4cd29fd615e9edf5fe2c2f5afd114df518336b09a,5.012242737793914,1.0122427377939136,1.2530606844484784,4.242064307576177,0.24206430757617703,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
