case,budget,mode,method,output,output_sha256,gap_mm,seed,bias_rms_mm,supported_fraction,input_edit_rms_mm,sigma_mm,rcond,interpretation,weight_scope,output_action,low_probability_action,point_count,active_count,status,candidate_count,fit_parameter_count,fit_rows,fit_rank,numerical_nullity,effective_condition,low_probability_rows,zero_weight_rows,weighted_moment_sse_before_mm2,weighted_moment_sse_after_mm2,coefficient_delta_l2,maximum_abs_intercept_change_mm,maximum_abs_normalized_slope_change,actual_changed_fraction,seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g4_s912101_b4,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912101_b4__b3_affine.npz,bd119fede59188dd63e2ed08537c2afaff7f6935b5ad696e8a8dfc596cc3188a,4.0,912101,4.0,0.921875,3.929543509857596,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,5,15,768,15,0,9.717517545562934,0,0,177.87837149227437,168.44694827454015,0.7497214460197138,0.33795695974960227,0.3810019066756565,0.921875,0.0011204670008737594,True,True,0.7413494953246448,1.1168835503025878,1.8880100138137184,0.7955729166666666,0.9557291666666666,0.6794755080163796,1.0,1.2671066334295955,0.8116333703639063,1.26038134133207,3.969455925320619,0.030544074679380806,0.9923639813301548,,self-report; not geometry-derived layer count or success,1.260595177235693,0.1282927106713215,0.23513688362033888,0.2661843641422603,3.7607065538073283,0.23929344619267168,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912101_b4__b6_offset.npz,a490c7018f4e943dc742c9c271843e589d6d3d4762679527b24d219e9ac9ab54,4.0,912101,4.0,0.921875,3.9354071988015455,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,5,5,768,5,0,4.6227470664323675,0,0,175.68270179649534,171.79013651305254,0.38098703346851526,0.2858280869384358,0.0,0.921875,0.0009150219993898645,True,True,0.7659955365845486,1.122049176409796,1.8814694286964886,0.7903645833333334,0.9557291666666666,0.7118794616617737,1.0,1.261147993308566,0.8308659739475411,1.255417624700757,3.890027282552651,0.10997271744734904,0.9725068206381627,,self-report; not geometry-derived layer count or success,1.2566782059996287,0.10608556731138186,0.15693513313528165,0.22462253669533697,3.8567650947394623,0.14323490526053773,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912101_b4,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912101_b4__b6_affine.npz,ee2746b88d762674c1c250194514336fb6d92ad9a859213d1ac161aea3dcd3ea,4.0,912101,4.0,0.921875,3.9301408359927605,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,5,15,768,15,0,11.822771449131318,0,0,175.68270179649534,170.80782633366005,0.4748976567666874,0.2680288896500641,0.2021422773811064,0.921875,0.001025582998408936,True,True,0.7377788485167116,1.1087362755403731,1.8759860077943855,0.7981770833333334,0.953125,0.6834033952962703,1.0,1.2497549091051519,0.8029223246157962,1.2441300247922473,3.8852646928767536,0.11473530712324642,0.9713161732191884,,self-report; not geometry-derived layer count or success,1.2455028000975459,0.10300537744020417,0.19535240890716596,0.27551351305511707,3.8442303259075783,0.1557696740924217,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b0,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b0__b1_offset.npz,80fb93ecd6fef357cb2c4cbb67010f6df3d26a93598d8b8768f37be1af8a8602,4.0,912113,0.0,0.9088541666666666,0.751790164250493,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.742195248506425,0,0,268.53584985856116,261.78710276470593,0.35271942385292937,0.317583306633884,0.0,0.9088541666666666,0.0008211780077544972,True,True,0.5537691933416982,0.8247491997907989,1.8877929065222263,0.8502604166666666,0.9739583333333334,0.5059235177810394,1.0,0.8541884891539073,0.5656702334080027,0.8511048085511975,3.864283672027273,0.13571632797272715,0.9660709180068182,,self-report; not geometry-derived layer count or success,0.8537168507045267,0.028381575470359553,1.1067834144490039,1.3156206046558137,2.6233240745613373,1.3766759254386627,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b0,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b0__b1_affine.npz,1a51ff9ca44a2188089b3556df3217539cf03d9a7e29c97ba633ce3ba39449ae,4.0,912113,0.0,0.9088541666666666,0.789309655051551,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,7.048012434059762,0,0,268.53584985856116,247.72407597887712,1.1461642063081858,0.4942803249489176,0.5943278009768561,0.9088541666666666,0.0008715500007383525,True,True,0.48803173577081393,0.7366038539343245,1.7086492647886953,0.8697916666666666,0.984375,0.44999550503445485,1.0,0.7755373258828762,0.5023048738393087,0.772448874648309,3.864458317176819,0.13554168282318102,0.9661145792942047,,self-report; not geometry-derived layer count or success,0.7753229268918906,0.018234661317244685,1.0064667642700964,1.2911670825315462,2.7027891176764114,1.2972108823235886,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b0,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b0__b3_offset.npz,a26cc040ba49960377aa1d0eed51b97b3531142b38fcfc2f9c0b67e035d17017,4.0,912113,0.0,0.9088541666666666,0.7035409840833357,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.84190341586487,0,0,218.92576159611752,214.82547020530757,0.30938575307723065,0.22954240867175327,0.0,0.9088541666666666,0.0008507780003128573,True,True,0.5126086627674495,0.7119069709665716,1.59971976390386,0.8645833333333334,0.9921875,0.48538960334179926,1.0,0.7333295922137408,0.5198754889101821,0.7283834843598181,3.835638247813594,0.16436175218640603,0.9589095619533985,,self-report; not geometry-derived layer count or success,0.7328275622034733,0.027130331573459548,1.0031779307361022,1.2865020580427178,2.678317406835425,1.3216825931645748,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b0,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b0__b3_affine.npz,8b67b0a3c11b619bfd05af52bd00791efcb38fb9832f2d9b31ceeca670baaac3,4.0,912113,0.0,0.9088541666666666,0.7398933730335318,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,8.552929195632393,0,0,218.92576159611752,208.6367400287151,0.7297818044775481,0.2960864952691353,0.4664466962263474,0.9088541666666666,0.0008812669984763488,True,True,0.5348597986910458,0.71215664209975,1.503831128994468,0.8671875,0.9908854166666666,0.508547298015357,1.0,0.7279342172326411,0.5401171795017629,0.7247524213713998,3.862538398824688,0.1374616011753118,0.965634599706172,,self-report; not geometry-derived layer count or success,0.727894852647423,0.00757021185199223,0.8566210221687988,1.1618737265213221,2.86845421205942,1.13154578794058,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b0,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b0__b6_offset.npz,5fbbae37a0a942300e269855f74d04b19da78bde2ad8a8731f7a076e3c6e7322,4.0,912113,0.0,0.9088541666666666,0.6650632360880556,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.709323777927284,0,0,210.7529451872332,205.990941226516,0.39784053770797023,0.2743711635635051,0.0,0.9088541666666666,0.0008280080073745921,True,True,0.553209394458981,0.6847407034374979,1.4108153325687416,0.875,0.9986979166666666,0.5362061109538033,1.0,0.6914252969871116,0.5554966613863083,0.6883293210548012,3.867018466802642,0.13298153319735784,0.9667546167006605,,self-report; not geometry-derived layer count or success,0.6914199348431789,0.0027230525462756325,0.6940758603316793,0.83904539771214,3.086702463104954,0.9132975368950458,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b0,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b0__b6_affine.npz,d0f319635c6e84b4c2a7ada00a4d1eb68b17199a66d396d6f7c6daed213423ab,4.0,912113,0.0,0.9088541666666666,0.7166283776137716,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,10.227316527803055,0,0,210.7529451872332,201.53172748600298,0.8323731006070717,0.2922047050504711,0.48790633588078025,0.9088541666666666,0.0009038460120791569,True,True,0.5961419913735483,0.7468100513518532,1.5151257927340458,0.8424479166666666,0.9986979166666666,0.5728945408298338,1.0,0.7485295283605915,0.5967702751047623,0.7454174440787129,3.8612559177815315,0.13874408221846846,0.9653139794453829,,self-report; not geometry-derived layer count or success,0.7485269782340894,0.0019538893194513958,0.6265414094328676,0.639161782605741,3.2084953909050884,0.7915046090949116,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b4,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b4__b1_offset.npz,e0a59f44a89ebc119385a9af3bab7452e6f32809e3d665a8d56effbc0d8e120b,4.0,912113,4.0,0.9114583333333334,3.7897295161116102,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.7187630038363855,0,0,265.89630475576064,260.84189748595725,0.29875580468821056,0.25532701051548023,0.0,0.9114583333333334,0.0008312819991260767,True,True,0.7267601075922464,1.275009483037752,2.7206519645600697,0.8059895833333334,0.93359375,0.6106052615082285,1.0,1.5922010117962082,0.8441283672736599,1.5900658307628726,3.8567676939846347,0.1432323060153653,0.9641919234961587,,self-report; not geometry-derived layer count or success,1.5921107089941269,0.016957366278047656,1.1395368036216904,1.386625483503401,2.5647658745143884,1.4352341254856116,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b4,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b4__b1_affine.npz,c9f73dcfc3960ae8ff3e05bad712e6d05ee5f8208b0a4852d2ad7b88f18f86ef,4.0,912113,4.0,0.9114583333333334,3.8074393848092307,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,7.128468495868679,0,0,265.89630475576064,249.47675922988768,1.0149442073963286,0.4360299759377695,0.5254712490941214,0.9114583333333334,0.0008920219988794997,True,True,0.6594722428460607,1.2225577575809843,2.5227154402255474,0.8216145833333334,0.9453125,0.5570548918991828,1.0,1.5543911162761672,0.7797547280532475,1.55196280109727,3.8430772881782023,0.15692271182179773,0.9607693220445506,,self-report; not geometry-derived layer count or success,1.5543777648903323,0.006442543969844652,1.0132897659345084,1.257076849412071,2.6932116864777713,1.3067883135222287,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b4,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b4__b3_offset.npz,80531420d1f821d9d12d94467d43dbd1ec639bc67b0a0903cd8b35d2085d4d5e,4.0,912113,4.0,0.9114583333333334,3.784803824513053,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.815458470145932,0,0,217.63634931453842,213.93354815572235,0.3088140154866059,0.23123388337813214,0.0,0.9114583333333334,0.0008657129947096109,True,True,0.6909511801990943,1.210161128488682,1.9693535744862165,0.8177083333333334,0.9518229166666666,0.5973623291452702,1.0,1.535150201127857,0.8039791700439087,1.53191126860075,3.816201895994504,0.18379810400549612,0.954050473998626,,self-report; not geometry-derived layer count or success,1.5350624465431855,0.01641417788832844,1.0397416883375772,1.31801012596954,2.6272155681804508,1.3727844318195492,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b4,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b4__b3_affine.npz,1ee67d1376596f3d863c722fa9b75fac060a425925be5ab0aa1a61344c7f32f3,4.0,912113,4.0,0.9114583333333334,3.778631822005086,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,8.437281838223452,0,0,217.63634931453842,207.52248767677418,0.7326298335502107,0.2994270875902181,0.4672950777844174,0.9114583333333334,0.000921883009141311,True,True,0.7201684856905167,1.211588549440598,2.0882314044411014,0.8216145833333334,0.9518229166666666,0.6269665246507278,1.0,1.5332124278169452,0.830863362129216,1.5309298167194543,3.8499787676975603,0.1500212323024397,0.9624946919243901,,self-report; not geometry-derived layer count or success,1.533205261188676,0.0046878433949795835,0.8799393037701736,1.1726788789245346,2.843002073115063,1.1569979268849369,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b4,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b4__b6_offset.npz,4c921025eb863f498386074b6ea5ce49f8362e989b1c44cb6b2d12c02c1ec5c3,4.0,912113,4.0,0.9114583333333334,3.7739192611871877,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.680590709413434,0,0,209.76818310336716,205.18991564489428,0.3952109881789491,0.26866501487556077,0.0,0.9114583333333334,0.0008749229891691357,True,True,0.7336957834740913,1.1960736422926181,1.825197479355717,0.828125,0.9622395833333334,0.6422077926973339,1.0,1.5163507610709654,0.8412995268513939,1.5142737968840152,3.860352653290245,0.1396473467097552,0.9650881633225612,,self-report; not geometry-derived layer count or success,1.516336784989121,0.00651038319554185,0.715162509308834,0.8127151686981845,3.0842086722564717,0.9157913277435283,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912113_b4,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912113_b4__b6_affine.npz,0ebda8e1d1ba175dfa9c6d525e6d7bd3ca70ca1cdb081ff11ce6330c8c3c3175,4.0,912113,4.0,0.9114583333333334,3.7760861799587975,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,10.220914362589989,0,0,209.76818310336716,201.20936546393756,0.8390493185348932,0.30829337543513313,0.4809225270018983,0.9114583333333334,0.0008959039987530559,True,True,0.7832336069586034,1.235428326149004,1.8521943696605478,0.7916666666666666,0.9609375,0.6862876664224137,1.0,1.5453187572419642,0.8890866768977187,1.5432000897023002,3.8574555538859787,0.14254444611402128,0.9643638884714947,,self-report; not geometry-derived layer count or success,1.5452881007030166,0.00973382296489936,0.6482743746960608,0.6509204807533002,3.190919692807023,0.8090803071929771,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b0,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b0__b1_offset.npz,9034aa3cfaa912a5d8ae5268fb180e8d9657371f8bd381f5a2564ba73cedf753,4.0,912127,0.0,0.9361979166666666,0.7473545974159822,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.653992734185436,0,0,255.5921295890045,241.31115553328283,0.6263144441426783,0.5299889275568112,0.0,0.9361979166666666,0.0008162510057445616,True,True,0.46561393656514155,0.7129407821553422,1.6453903779329393,0.8489583333333334,0.9869791666666666,0.43373141642956375,1.0,0.728705411793423,0.47129165984771976,0.7226030117457605,3.807286565229062,0.19271343477093783,0.9518216413072655,,self-report; not geometry-derived layer count or success,0.7287054006128312,0.00012765075574548525,0.5386622462450515,0.5437754934539122,3.306605071945859,0.6933949280541412,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b0,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b0__b1_affine.npz,35319d48683a0acea0950db7c98e1da7f7dbc86018311f189595007bea753b1c,4.0,912127,0.0,0.9361979166666666,0.7457108102239008,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,9.272382605338642,0,0,255.5921295890045,223.95594403820377,1.5239706682606764,0.8500817332184982,0.766717089636022,0.9361979166666666,0.0008991270005935803,True,True,0.526736065024266,0.7024834736051869,1.5702488597364703,0.8658854166666666,0.9908854166666666,0.49859939893996125,1.0,0.7234091172461534,0.532587069525274,0.7189200810609646,3.8371302448494813,0.1628697551505187,0.9592825612123703,,self-report; not geometry-derived layer count or success,0.7233093489838818,0.012014016288155113,0.2646102546837239,0.3754007157828439,3.6728033690652624,0.3271966309347376,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b0,3,offset,b3_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b0__b3_offset.npz,6b75baf6df813d94a330c08cbb29c51b6b4267647e2251cac6f973579acb404c,4.0,912127,0.0,0.9361979166666666,0.7060586208231452,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.2341755292831222,0,0,210.92140482058798,201.16649038628523,0.565057811176701,0.39520058152502313,0.0,0.9361979166666666,0.0008405069966102019,True,True,0.5920227179799952,0.7416842830430982,1.565140998053792,0.8502604166666666,0.9986979166666666,0.5701099161440986,1.0,0.7440409059754737,0.5928944433960296,0.735952003357178,3.77695720093472,0.22304279906528013,0.94423930023368,,self-report; not geometry-derived layer count or success,0.7439634622791582,0.010734829221328507,0.35417548973579355,0.38675234106921036,3.467391362247713,0.5326086377522872,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b0,3,affine,b3_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b0__b3_affine.npz,39b57321161719abe5fe1e3c649bb283c401a4b54316a87dc8a0b56f2c188768,4.0,912127,0.0,0.9361979166666666,0.6791403986477492,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,9.05493707237039,0,0,210.92140482058798,195.77980936663755,0.8821468265628141,0.5673956703153609,0.34211703652550335,0.9361979166666666,0.0009010920039145276,True,True,0.5847679332777446,0.7221233274073758,1.5003552761962047,0.8658854166666666,0.9973958333333334,0.5669152635928537,1.0,0.7247625006100502,0.5857192498794461,0.7149639466814912,3.758484318199389,0.24151568180061078,0.9396210795498473,,self-report; not geometry-derived layer count or success,0.7246181222967671,0.014465791704588584,0.22013133693817744,0.2836691172768918,3.6742288623688273,0.3257711376311727,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b0,6,offset,b6_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b0__b6_offset.npz,62a6e81fe001e8514956f683207bf512a3ba282fb03918ce384fc2290a7bb502,4.0,912127,0.0,0.9361979166666666,0.6752996059459392,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,3.0999750111096422,0,0,202.58842976055195,196.56407126962878,0.4452843411565133,0.322924139818454,0.0,0.9361979166666666,0.0008337479957845062,True,True,0.5960969660729559,0.7282426406573109,1.4863607790623439,0.8645833333333334,0.9986979166666666,0.5799423966476013,1.0,0.7307032685096891,0.5969911553800188,0.7197780308831273,3.743951209252874,0.25604879074712583,0.9359878023132185,,self-report; not geometry-derived layer count or success,0.7305474152503122,0.015091079544912562,0.21566600186671514,0.31772402289638724,3.6513196707072364,0.3486803292927636,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b0,6,affine,b6_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b0__b6_affine.npz,9b7ce5eda34b2ea5de411ef0e3c75853ccc0b15718c74bb843a50f9b02ebabc1,4.0,912127,0.0,0.9361979166666666,0.6682170039722516,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,9.908848431631986,0,0,202.58842976055195,193.5032221171998,0.5074796988556078,0.2897206015077556,0.15508842002192863,0.9361979166666666,0.0009166240051854402,True,True,0.5817300974551403,0.7158416575322736,1.4610661798311821,0.8723958333333334,0.9973958333333334,0.5638870275746145,1.0,0.7186680432836442,0.5827404941515614,0.7078208522324428,3.7462965841219007,0.2537034158780993,0.9365741460304752,,self-report; not geometry-derived layer count or success,0.7185712265311911,0.011796136596428105,0.2126468150554676,0.27340981766102734,3.6191491043054103,0.38085089569458974,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b4,1,offset,b1_offset,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b4__b1_offset.npz,19db85ae293765473c9e47bb4e539d5fc910cbb5a52c42a31ca519e41171d9be,4.0,912127,4.0,0.9388020833333334,3.951456686652399,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,4,768,4,0,2.6513069823056807,0,0,257.4975655673818,242.17850287925256,0.6479759685123614,0.5453236303299437,0.0,0.9388020833333334,0.0008374079916393384,True,True,0.5499287796304076,0.936933991741915,2.154670909024062,0.828125,0.9635416666666666,0.48695048462977125,1.0,1.1700220823538234,0.6105468858519177,1.1652309604913074,3.7876264403210973,0.2123735596789027,0.9469066100802743,,self-report; not geometry-derived layer count or success,1.1700213827446264,0.0012794983117027357,0.5993750073649483,0.5997992450029586,3.249225020315645,0.7507749796843548,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912127_b4,1,affine,b1_affine,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/selection-unmix-v9-qe05wnli/outputs/dual_g4_s912127_b4__b1_affine.npz,394f80b0ef8b24dcf6720a59f7a9a16a1e120e0aab40121cc3309115a610b15a,4.0,912127,4.0,0.9388020833333334,3.9410480298174533,1.0,1e-08,one frozen working-model moment update; not an identified physical solution,"inherited observation-dependent weights, no unbiased WLS guarantee","fixed selected candidate projection, no reassociation or hard-group refit",exclude fitting row and keep its measured input unchanged,768,768,APPLY,4,12,768,12,0,9.270976347221495,0,0,257.4975655673818,224.53193624352596,1.543580127242991,0.8630470230433727,0.7780925986610845,0.9388020833333334,0.0009007100015878677,True,True,0.611428215496787,0.9293386396876174,1.8174026896623197,0.8463541666666666,0.9674479166666666,0.5539446934581412,1.0,1.1671206030192496,0.6722540968145919,1.163555519792101,3.8209075536524146,0.17909244634758537,0.9552268884131037,,self-report; not geometry-derived layer count or success,1.167023843191618,0.015028353678375128,0.31258631367849404,0.4371734570159742,3.626843251703337,0.3731567482966631,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
