case,base_case,source,method,stage,sampling,family,gap_mm,bias_rms_mm,seed,n_points,n_frames,sigma_mm,ok,method_seconds,identifiable,geometry_scored,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,reported_model_k,model_k_note,global_translation_only_aligned_rms_mm,output_edit_from_reference_centroid_mm,source_surface_tilt_mean_deg,source_surface_tilt_max_deg,input_edit_rms_mm,input_edit_p95_mm,moved_fraction,output,output_sha256,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,fitted_gap_at_same_xy_mm,fitted_gap_at_same_xy_error_mm,fitted_gap_note
dual_g4_s912613_b0,dual_g4_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b0.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,4.0,0.0,912613,768,8,1.0,True,0.0266162269981578,True,True,0.6043219287422824,0.7549363130169222,1.5075010844875756,0.23177083333333334,0.71484375,1.6585555489422468,1.0,3.257671195809961,0.6025808668451123,0.7062254180882397,2,self-report; not geometry-derived layer count or success,3.257670017556346,0.0027706902269400233,1.5532382849338215,1.644985271410905,3.2763316033650467,5.813414585937983,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b0__open3d_icp_then_xyz.npz,6baab7974d7ea79887abadf8b1bffcb8603b405e1b59db2f404ac59080d1d1a7,3.4540216679419626,0.5459783320580374,0.8635054169854907,1.7922290613417806,2.2077709386582196,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b0,dual_g4_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b0.json,graph_shared,confirmation,full,true_bilayer,4.0,0.0,912613,768,8,1.0,True,0.16327941500640009,True,True,0.3086331462579746,0.5135027682892099,1.1737746549339936,0.9388020833333334,0.9817708333333334,0.31070070263803057,1.0,0.5438076879946926,0.3162497795854742,0.5324237609450625,,self-report; not geometry-derived layer count or success,0.5437717855185824,0.006248743558965361,0.7803886484249242,0.9427801413629185,1.057118035090875,2.2166468250469578,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b0__graph_shared.npz,f2ba39ad9134bdb3ceaf139b42005de7c678b932fe7303d5bb69fc1c7a9e5c7e,3.77031916487191,0.2296808351280899,0.9425797912179775,2.8848763386103555,1.1151236613896445,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b0,dual_g4_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b0.json,pool_independent,confirmation,full,true_bilayer,4.0,0.0,912613,768,8,1.0,True,0.18607601600524504,True,True,0.3181217463320336,0.5179515984038296,1.1847596523979744,0.9348958333333334,0.9830729166666666,0.3218138567947771,1.0,0.5502640687187244,0.32638755989645823,0.5433186605090758,,self-report; not geometry-derived layer count or success,0.550079370411154,0.01425593107985418,0.6798392951908921,0.7864937228020873,1.044759049891806,2.1324336954452923,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b0__pool_independent.npz,baeeaef06b907076104c5e81bec611a7049bbdcbf2d868f80dc8b10669317db5,3.821800031984796,0.1781999680152042,0.955450007996199,3.072923064047349,0.927076935952651,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b0,dual_g4_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b0.json,pool_compatible,confirmation,full,true_bilayer,4.0,0.0,912613,768,8,1.0,True,0.2097841870127013,True,True,0.2874430325082149,0.5147716674610918,1.1896469585666942,0.9283854166666666,0.9778645833333334,0.28967716349600775,1.0,0.5401975517873545,0.29393461692772166,0.5329147577735265,,self-report; not geometry-derived layer count or success,0.5398792845961818,0.01854057768696327,0.6875080780359496,0.8090214940729813,1.0595440457856655,2.111454673276217,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b0__pool_compatible.npz,0d9eaab6db3de07b028b58b33372475eb348c6f88b9cbbc3853b8e5a143e0529,3.8208685963618243,0.1791314036381757,0.9552171490904561,3.057621436383359,0.9423785636166411,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b0,dual_g4_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b0.json,shared_group_slope,confirmation,full,true_bilayer,4.0,0.0,912613,768,8,1.0,True,0.20950462999462616,True,True,0.39219105229463236,0.64521745619008,1.71327996718638,0.9205729166666666,0.9765625,0.40239567335429854,1.0,0.7021824104012302,0.407816676568496,0.6678651957752119,,self-report; not geometry-derived layer count or success,0.7010213578883939,0.04036326623545262,1.563763376050929,2.6500208583319442,1.1878879830304252,2.3743067774553217,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b0__shared_group_slope.npz,5821dc43f87344b870e617173e33ac917bfc8656215c229d09a6a9bffd17b133,3.5559418777785154,0.44405812222148455,0.8889854694446289,1.4539624175767218,2.546037582423278,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b0,dual_g4_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b0.json,node_intercepts,confirmation,full,true_bilayer,4.0,0.0,912613,768,8,1.0,True,0.21216873299272265,True,True,0.2981269900396339,0.5211969708159016,1.1738810339716914,0.9283854166666666,0.9778645833333334,0.29990319975617136,1.0,0.5467553791232442,0.3047091826228924,0.5392238797129447,,self-report; not geometry-derived layer count or success,0.5465643718436822,0.01445102180897933,0.6944984396956099,0.8075107052373527,1.053665986898706,2.0556962601200874,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b0__node_intercepts.npz,1fd367d1be04d9f19fb689970c48f1e959971641610ed28cf0276259b9cb6a1e,3.814888118726186,0.18511188127381395,0.9537220296815465,3.0462629847709866,0.9537370152290134,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b0,dual_g4_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b0.json,official_gicp,confirmation,full,true_bilayer,4.0,0.0,912613,768,8,1.0,True,0.026294298993889242,True,True,1.353463780155322,2.652215185962465,4.316861033944443,0.08072916666666667,0.4010416666666667,2.3771705244360395,1.0,16.70349794547357,0.8300171571502126,1.0454193888159076,,self-report; not geometry-derived layer count or success,16.703497669804438,0.0030346791195623095,0.2775905745895637,0.4505823553624929,16.676215053381608,30.49854404476464,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b0__official_gicp.npz,39cb4269c7006a8ef745e5945a659a12c5efcc48c8b20b1a925fef4ca3fc30b9,3.843278464459428,0.156721535540572,0.960819616114857,3.703045526979833,0.296954473020167,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,identity,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,1.4227000065147877e-05,True,True,3.274826774655414,3.841222603671485,6.8904620346428525,0.14192708333333334,0.3697916666666667,2.4762548778987123,1.0,4.166790439292346,3.6154497237024437,4.166730054819147,,self-report; not geometry-derived layer count or success,4.166789334211743,0.003034679119562371,0.5402851536957208,0.6455284941182577,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__identity.npz,2bcde91799bc5f3b4b58f38cc9b87b29d7a27d67ae2b97a3824ca13de6dccf82,3.953603142995161,0.0463968570048392,0.9884007857487902,4.240908954015249,0.24090895401524914,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,fast,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.009382620992255397,True,True,1.0848869071872858,1.375074708925112,2.8071288720588763,0.5494791666666666,0.875,1.0599964626519744,1.0,1.5206050327285285,1.1760271919156666,1.4462216748591141,2,self-report; not geometry-derived layer count or success,1.5206020045633148,0.0030346791195630094,1.730164291775272,1.778813130749324,4.5192298742498265,9.158537018444537,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__fast.npz,2301f6fe6a1b8b2d3db2f83a8c9916b7f5d1910cf3a537d7d20530c4af4ba21b,3.1300859218962196,0.8699140781037804,0.7825214804740549,1.4010380569863523,2.5989619430136477,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.02596105200063903,True,True,0.600507771385037,0.7520606716656115,1.5118664042543595,0.2643229166666667,0.74609375,1.5955789138801617,1.0,3.1959538661927684,0.60015663572247,0.6990759593517412,2,self-report; not geometry-derived layer count or success,3.195952605344908,0.0028388768194008464,1.4617424263626126,1.5002026242253848,5.180434774404283,8.489866990446943,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__open3d_icp_then_xyz.npz,5f8b2c7acd3f966eb845a0eb3c606ff0271c01c024e205f44ba005be1361ad0a,3.415779062024549,0.5842209379754508,0.8539447655061373,1.8839734337609175,2.1160265662390825,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,graph_shared,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.19453289799275808,True,True,0.3589278308341783,0.6745463209442525,1.4367594577666665,0.9192708333333334,0.9674479166666666,0.3611736115497309,1.0,0.8849153896113631,0.4044623421398697,0.8747787781469295,,self-report; not geometry-derived layer count or success,0.8848458456230466,0.011093973799581582,0.8412856373503391,0.9827038455235181,4.126253528316885,7.28769430615882,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__graph_shared.npz,f587fc831077bac19b9ba07e0ec48b78881806e006c1dd2ed2f9fca7db4b039f,3.735207630563395,0.2647923694366048,0.9338019076408488,2.7934697525405454,1.2065302474594546,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,pool_independent,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.21721389300364535,True,True,0.36846966607168047,0.6779610713279528,1.4323193216992538,0.9153645833333334,0.96875,0.3727065182023746,1.0,0.8889071843248836,0.4146483031880878,0.8820878723733295,,self-report; not geometry-derived layer count or success,0.8889022960022257,0.0029479664794595938,0.7343244738389284,0.8276372487053747,4.123280875399585,7.271545971176657,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__pool_independent.npz,6c47cf2883482ff92642dbc965f0d3d51d54c2527ca2e3327f9590eaa9f4326f,3.7867501383419553,0.21324986165804471,0.9466875345854888,2.981365906753889,1.0186340932461109,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,pool_compatible,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.24006612700759433,True,True,0.33779006649173765,0.675790276558382,1.3378949280059615,0.9088541666666666,0.9635416666666666,0.3409858013374291,1.0,0.8827079138374777,0.38212095658520334,0.8757857808288056,,self-report; not geometry-derived layer count or success,0.8827069042121529,0.001335068353606364,0.7414555536685801,0.850081808139369,4.133540218043714,7.251826933154192,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__pool_compatible.npz,8c55aa7c5a85cd1fe44943794eda051dfac73a3e590090fdb3881157f234d34a,3.785788516093212,0.21421148390678812,0.946447129023303,2.96594365392776,1.0340563460722398,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,shared_group_slope,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.24116649699863046,True,True,0.4425616045822691,0.7798532326708231,1.8947667166103934,0.9010416666666666,0.9622395833333334,0.45035919811234787,1.0,0.9901551165141654,0.49599847545422365,0.962038963721773,,self-report; not geometry-derived layer count or success,0.989884251857779,0.023158641651572803,1.6294039299165881,2.6893687211112463,4.173831091393689,7.278658681735227,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__shared_group_slope.npz,030e55b45f3848a4da316448e7acf93547f8788c1a48cdc60559caec05c2c0d0,3.520881945379876,0.47911805462012413,0.880220486344969,1.3622566928799085,2.6377433071200915,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,node_intercepts,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.23935170599725097,True,True,0.34849227484074846,0.6806915727592459,1.3514009406997458,0.9088541666666666,0.9635416666666666,0.35185869258232455,1.0,0.886731267302132,0.39291480442113036,0.8795011680797129,,self-report; not geometry-derived layer count or success,0.886726997291635,0.0027518512688522053,0.7499922908191419,0.8485650333047947,4.129003230692788,7.285253127100221,0.9674479166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__node_intercepts.npz,aea00fd37b66810a202bb744bdcb2906599b8cbc25d28e508ce564711cc4b0c8,3.7798166375288536,0.22018336247114645,0.9449541593822134,2.954605662127999,1.045394337872001,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g4_s912613_b4,dual_g4_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g4_s912613_b4.json,official_gicp,confirmation,full,true_bilayer,4.0,4.0,912613,768,8,1.0,True,0.027697537007043138,True,True,1.338712084371523,2.6193408932467377,4.605630341271497,0.07291666666666667,0.4153645833333333,2.3842374815854597,1.0,16.517820321174668,0.8284179918358103,1.0379961254213808,,self-report; not geometry-derived layer count or success,16.51782004240673,0.0030346791195604936,0.3036591838787334,0.40454804499876457,16.999392288896647,30.765807013210676,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g4_s912613_b4__official_gicp.npz,d045a83642b5be9ec227c5316f779fc477ea0300c6eff04712c19ff0dad03e61,3.770532579073545,0.2294674209264551,0.9426331447683862,3.7759792499686373,0.22402075003136268,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,identity,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,1.3804004993289709e-05,True,True,0.7897159534502368,0.9959522967639793,1.9802099182520974,0.7252604166666666,0.9752604166666666,0.7256796204820833,1.0,0.9959522967639793,0.7897159534502372,0.9953193783147498,,self-report; not geometry-derived layer count or success,0.9959476734006094,0.0030346791195624244,0.333672570206921,0.4802676585810748,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__identity.npz,ada23dc93e80c46d7ee0c80c20c4b108f64bbc88934b426ac33b6c348e85f2f9,8.072816062413276,0.07281606241327587,1.0091020078016595,7.689384016855924,0.3106159831440758,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,fast,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.00935164000838995,True,True,1.0515990000676048,1.2940334384955425,2.400567819615898,0.5455729166666666,0.9075520833333334,1.0166374523694144,1.0,1.3007858678082205,1.0518275524069631,1.2773447986621063,2,self-report; not geometry-derived layer count or success,1.3007823279135624,0.0030346791195623433,2.4159628543468625,4.192281764856076,1.2922389079090306,2.3807063684124166,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__fast.npz,da56df5f0bd8b17c17479f98300a0c344f202647e3f799118b566171d7583b8e,7.564598586535932,0.435401413464068,0.9455748233169915,4.297192385039715,3.7028076149602853,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,open3d_icp_then_xyz,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.01713504799408838,True,True,0.9370773662365321,1.142417380942638,2.094964509291049,0.27734375,0.8046875,1.4514707472450157,1.0,2.017717029466816,0.9368762238774355,1.1342893897594943,2,self-report; not geometry-derived layer count or success,2.0177147478634514,0.0030343458468143686,2.6681324128429584,4.410880731398222,2.00501144334064,4.08626310649213,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__open3d_icp_then_xyz.npz,25819e5257b773dbb219209030470489bbe1eca5111ca12388c42430d2515b86,7.726859797202053,0.27314020279794704,0.9658574746502566,4.209394827940368,3.7906051720596317,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,graph_shared,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.14782178300083615,True,True,0.390995835101785,0.6313176718858194,1.4543370376377642,0.89453125,0.9895833333333334,0.3772449605553338,1.0,0.6313808791684646,0.390995835101785,0.6279448510034772,,self-report; not geometry-derived layer count or success,0.6313466416491683,0.006575154588300769,0.8922992894109801,1.3960277024252121,1.0120345530898804,1.957006482656751,0.9752604166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__graph_shared.npz,926a210084ab27d02859ab54e32eaa991ab2c505129cab79233abd040ed6d764,7.866520644556876,0.13347935544312417,0.9833150805696095,6.74174154012529,1.2582584598747104,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,pool_independent,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.17005733300175052,True,True,0.303525770919937,0.48334019080265256,0.9116058753097934,0.9596354166666666,0.9973958333333334,0.292889267916618,1.0,0.48341660392921365,0.303525770919937,0.48321899569142784,,self-report; not geometry-derived layer count or success,0.4833779992168596,0.006109241160725793,0.6017421579677011,0.9314026634827951,0.9746031735387718,1.8991099255068098,0.9752604166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__pool_independent.npz,9209b322639b65766e297ad223fb78f63c1bdfe30bd4375b7634b86aad765b47,7.981606999633766,0.018393000366233814,0.9977008749542208,7.233325817060946,0.7666741829390542,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,pool_compatible,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.19300250201195013,True,True,0.2338315946068795,0.4492296416838443,0.864302347878489,0.9622395833333334,0.9947916666666666,0.22379853168861796,1.0,0.4493149880295268,0.23383159460687955,0.44912509476469165,,self-report; not geometry-derived layer count or success,0.44928994926513655,0.004743411989782521,0.6044375303010766,0.9383828742520705,0.9929960281474203,1.9515368000928763,0.9752604166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__pool_compatible.npz,226ed452492d912272f955755b497861d1d137aaa288cd722c32094dfaeb24df,7.9826017474307545,0.017398252569245543,0.9978252184288443,7.229877071571335,0.7701229284286653,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,shared_group_slope,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.19655344499915373,True,True,0.8214619129263562,1.163232385472223,2.9284225824005974,0.7434895833333334,0.9114583333333334,0.7901160117408009,1.0,1.1632976901809866,0.8214619129263562,1.1298473931671669,,self-report; not geometry-derived layer count or success,1.1632512352911748,0.01039613264507714,2.694574962795304,5.017006571747254,1.3976930439434978,2.9476486791876506,0.9752604166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__shared_group_slope.npz,efe8f286d8e842e5be39132b348a036c8e59af200394479ca761b7df79c20df8,7.430807650071381,0.5691923499286187,0.9288509562589227,3.693860985012304,4.306139014987696,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,node_intercepts,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.19450277600844856,True,True,0.2913372311603843,0.47037783220873974,0.8727809407585857,0.96484375,0.99609375,0.2809684393988327,1.0,0.47045791197296377,0.2913372311603843,0.4702809257097432,,self-report; not geometry-derived layer count or success,0.47043337046286227,0.004805298420738706,0.6026028526474055,0.9345936967220659,0.9842456792926515,1.929290414977929,0.9752604166666666,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__node_intercepts.npz,9607a0ce5a836027f6bea5e893a256058cd647b283787ab99d88a8749c9d4927,7.98301529722285,0.01698470277715014,0.9978769121528562,7.2336375104508015,0.7663624895491985,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b0,dual_g8_s912613_b0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b0.json,official_gicp,confirmation,full,true_bilayer,8.0,0.0,912613,768,8,1.0,True,0.028555501005030237,True,True,1.169273349615661,2.1588107669271244,3.2042761751362705,0.09635416666666667,0.4466145833333333,2.2899183381843664,1.0,13.03117209896788,0.8179007881322856,1.0326296156276187,,self-report; not geometry-derived layer count or success,13.031171745612196,0.003034679119562317,0.6465272415809821,0.8835369058033847,12.995316311803034,24.517083516446764,1.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b0__official_gicp.npz,72f7c2045dc691750e488d118dbd65b0976b831eaaadd388ff88863829664296,8.221165856766977,0.22116585676697653,1.027645732095872,7.490053260401563,0.509946739598437,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
dual_g8_s912613_b4,dual_g8_s912613_b4,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/synthetics/dual_g8_s912613_b4.json,identity,confirmation,full,true_bilayer,8.0,4.0,912613,768,8,1.0,True,1.4456003555096686e-05,True,True,3.326478876060513,3.873672541944514,6.984702520517066,0.13802083333333334,0.3606770833333333,2.4980744276534783,1.0,4.166790439292345,3.6154497237024437,4.166581854354547,,self-report; not geometry-derived layer count or success,4.166789334211743,0.003034679119562502,0.7083380987843914,1.174490868267909,0.0,0.0,0.0,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/exploration-v5-confirmation-p0oymcit/outputs/dual_g8_s912613_b4__identity.npz,832c48607d803b0bdc61c7d3b92228c173f85c9383f81678c5e91a3722c5e44f,8.0856010198004,0.08560101980040002,1.01070012747505,8.798458671669282,0.7984586716692821,"GT source-group affine fits evaluated at x=y=0; may extrapolate, not physical layer count"
