split,case,method,sigma_mm,family,gap_mm,bias_rms_mm,seed,execution,ok,source_output,source_output_sha256,identifiable,geometry_scored,geometry_note,reported_model_k,model_k_note,surface_accuracy_mean_mm,surface_accuracy_rms_mm,surface_accuracy_p95_mm,reference_sample_coverage_1mm,reference_sample_coverage_2mm,reference_sample_distance_mean_mm,output_point_count_ratio,matched_point_rms_mm,matched_normal_mae_mm,within_source_layer_rms_mm,source_group_gap_mm,source_group_gap_error_mm,source_group_gap_retention,patch_id,scene,perturbation,adapter_mode,error,actual_point_delta_rms_mm,independent_real_geometry,recovery_vs_measured_reference_rms_mm,zero_injection_edit_rms_mm,response_vs_own_baseline_rms_mm,interaction_mm2,decomposition_error_mm2,method_seconds
real,cy_thin_trans_rot_s912419,identity,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_rot_s912419__sig5.0__identity.npz,9d08da2227dc321916bd2f4b894026a07ade9cb171b2d66d00874a5c9b1afd44,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,fixed_reference_diagnostic,,4.841338673635917,not_measured,4.841338673635917,6.16424673415932e-14,4.841338673635917,-3.0859709562736185e-15,3.0859709562736185e-15,
real,cy_thin_trans_rot_s912419,xyz_mixture,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_rot_s912419__sig5.0__xyz_mixture.npz,7b5a0d5f215f845eb9a7a14b16650431b094f30509709f3abd535fc4455a8306,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,fixed_reference_diagnostic,,4.841338673635917,not_measured,4.902178291687492,0.9308853008350019,4.812982917088047,4.8502265006232927e-14,1.189386753337559e-14,
real,cy_thin_trans_rot_s912419,fast,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_rot_s912419__sig5.0__fast.npz,28a949075a83b1797331e17b7a2b05458f91e51361adc76f0d9bcd2e93479b90,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,fixed_reference_diagnostic,,4.841338673635917,not_measured,4.902178291689046,0.9308853008350019,4.812982917089631,4.9240268330814673e-14,4.050436851192841e-15,
real,cy_thin_trans_rot_s912419,open3d_icp_then_xyz,5.0,,,,912419,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_thin_trans_rot_s912419__sig5.0__open3d_icp_then_xyz.npz,f5b8beb03595082bd6151ee716bef351958f63c8801fd930df663dd5fa332f16,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,fixed_reference_diagnostic,,4.841338673635917,not_measured,5.3747700280226836,4.798365489370076,5.510254452825139,-24.499062650326053,1.4210854715202004e-14,
real,cy_thin_trans_rot_s912419,identity,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_rot_s912419__sig5.0__identity.npz,62814d45e5fabc70e606d52c1123b545924e8d03cbc377ae8f7bad788ebb2984,,,,,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,current_input,,4.841338673635917,not_measured,4.841338673635918,6.16424673415932e-14,4.841338673635918,-3.085970956281271e-15,3.085970956281271e-15,0.00019558699568733573
real,cy_thin_trans_rot_s912419,xyz_mixture,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_rot_s912419__sig5.0__xyz_mixture.npz,f1e2ba4148e2fdfe70be85567e952a368b9ea0fe445b64a7125e210c9d376ebf,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,current_input,,4.841338673635917,not_measured,4.910798934126096,0.9308853008350019,4.821717408346025,0.0004399621562136144,7.82625917197799e-15,0.002030723000643775
real,cy_thin_trans_rot_s912419,fast,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_rot_s912419__sig5.0__fast.npz,1de775a183e57aa5cc2d40bd76fe7265968a192113b2c2c826f61cd648398e8f,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,current_input,,4.841338673635917,not_measured,4.910798934126096,0.9308853008350019,4.821717408346025,0.00043996215621349425,7.946388772689383e-15,0.0024364849959965795
real,cy_thin_trans_rot_s912419,open3d_icp_then_xyz,5.0,,,,912419,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_thin_trans_rot_s912419__sig5.0__open3d_icp_then_xyz.npz,9466662f080c7538f40677914eb83b7b2febae45ca4fbef03bd77b8103d1e37c,,,,1,,,,,,,,,,,,,,,cy_thin,courtyard,trans_rot,current_input,,4.841338673635917,not_measured,5.382633102242969,4.798365489370076,5.517995891763796,-24.49985091773809,3.552713678800501e-15,0.00250387100095395
real,cy_wall_unpert,identity,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig2.0__identity.npz,ea978db1b249cd0aa5756164435dd02cdd38fe1830f0e01d67a1ff9ee7f57adf,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,1.0881778638105401e-12,1.0881778638105401e-12,0.0,0.0,0.0,
real,cy_wall_unpert,xyz_mixture,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig2.0__xyz_mixture.npz,5fe6a2d10acedee218939e170e94928fc2b328e03ccb5655a83d3b3ce5d8633b,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,36.21125969374402,36.21125969374402,0.0,0.0,0.0,
real,cy_wall_unpert,fast,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig2.0__fast.npz,60929fb643a40fd5de7166b5330c923c51a881ee77184df63721be786b6f5a88,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,36.56060760690023,36.56060760690023,0.0,0.0,0.0,
real,cy_wall_unpert,open3d_icp_then_xyz,2.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig2.0__open3d_icp_then_xyz.npz,9cf625721e50ef5bddb8395857d9a7a5750f2fa4c2f3d801d466d6500ae030de,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,36.35664196898503,36.35664196898503,0.0,0.0,0.0,
real,cy_wall_unpert,identity,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig2.0__identity.npz,e4976065ee385b925daf74835de179dae8d5d8533f76ca8c0da276603e638311,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,1.0881778638105401e-12,1.0881778638105401e-12,0.0,0.0,0.0,0.00037024999619461596
real,cy_wall_unpert,xyz_mixture,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig2.0__xyz_mixture.npz,bf63e107fefdc104b841e9e7f18df76208a1bbd28411f9ef2e9933d9f70f7728,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,36.21125969374402,36.21125969374402,0.0,0.0,0.0,0.01183492099517025
real,cy_wall_unpert,fast,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig2.0__fast.npz,4c0709a6f63a60fe59e86e3e65a5b56e39c0a9fd24af99db87dc4a36bb77f429,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,36.56060760690023,36.56060760690023,0.0,0.0,0.0,0.0026806940004462376
real,cy_wall_unpert,open3d_icp_then_xyz,2.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig2.0__open3d_icp_then_xyz.npz,5474b443a23d7e45dd27d87fe9e3e2fc5a829d725527ca2bbe9e01b619c226f1,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,36.35664196898503,36.35664196898503,0.0,0.0,0.0,0.013338976001250558
real,cy_wall_unpert,identity,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig5.0__identity.npz,ea978db1b249cd0aa5756164435dd02cdd38fe1830f0e01d67a1ff9ee7f57adf,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,1.0881778638105401e-12,1.0881778638105401e-12,0.0,0.0,0.0,
real,cy_wall_unpert,xyz_mixture,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig5.0__xyz_mixture.npz,765ddc882a01ea97e21d340fabdc59a1e38e154973b952386a869085a891a7de,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,36.034271330416004,36.034271330416004,0.0,0.0,0.0,
real,cy_wall_unpert,fast,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig5.0__fast.npz,52460b626d57e47c0da706035bd73b75b82f0891545922edd6bb806cf7c82077,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,36.56060760690083,36.56060760690083,0.0,0.0,0.0,
real,cy_wall_unpert,open3d_icp_then_xyz,5.0,,,,,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_unpert__sig5.0__open3d_icp_then_xyz.npz,12e41ba66e33f351f19cf263b4b824fb9e0689f5a098efe1e8f6b5dc32f164d5,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,fixed_reference_diagnostic,,0.0,not_measured,36.19010660194883,36.19010660194883,0.0,0.0,0.0,
real,cy_wall_unpert,identity,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig5.0__identity.npz,e4976065ee385b925daf74835de179dae8d5d8533f76ca8c0da276603e638311,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,1.0881778638105401e-12,1.0881778638105401e-12,0.0,0.0,0.0,0.00032463500247104093
real,cy_wall_unpert,xyz_mixture,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig5.0__xyz_mixture.npz,e15b02be6925271bced59dc75f1723ce4b4c677c8435e80df8433caf191cc645,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,36.034271330416004,36.034271330416004,0.0,0.0,0.0,0.015743931995530147
real,cy_wall_unpert,fast,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig5.0__fast.npz,e085762bb067093dff6cb1711169cfb756589665321b020f8c17aa749b108101,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,36.56060760690083,36.56060760690083,0.0,0.0,0.0,0.0026869560024351813
real,cy_wall_unpert,open3d_icp_then_xyz,5.0,,,,,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_unpert__sig5.0__open3d_icp_then_xyz.npz,1872ab9d202030189da11ef68becefc7031b40fc1258c63847dbf58019b576b1,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,unpert,current_input,,0.0,not_measured,36.19010660194883,36.19010660194883,0.0,0.0,0.0,0.016861650998180266
real,cy_wall_trans_s912401,identity,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig2.0__identity.npz,8bad490d375f0db092d9ddadadeb13a2f5117aa55ebc68890ed00398baf5657f,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,3.535533905932928,1.0881778638105401e-12,3.5355339059328865,2.908291302010624e-13,4.9339146057865595e-16,
real,cy_wall_trans_s912401,xyz_mixture,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig2.0__xyz_mixture.npz,19312bebbc19a18d90ce20a299a24510e5dabf7992fac9a7932d534d3cb3972b,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,36.392715991533436,36.21125969374402,3.5822951031334744,0.3416104267095751,5.112577028398846e-13,
real,cy_wall_trans_s912401,fast,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig2.0__fast.npz,702ff1a5fe40156b1f17cfdeccbb3cdd58353d7614002d0f87bb9f395fa25311,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,36.731002197362194,36.56060760690023,3.5339063141242417,-1.1146980227749736e-10,2.275157839903872e-13,
real,cy_wall_trans_s912401,open3d_icp_then_xyz,2.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig2.0__open3d_icp_then_xyz.npz,42aec18b99eff646bb542d4c12b4fcdfac22884a9fe9d1906e57706c28a49f06,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,37.50517507689319,36.35664196898503,10.425653418119515,-23.861506907301095,2.877698079828406e-13,
real,cy_wall_trans_s912401,identity,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig2.0__identity.npz,1eecbf818d45f1d29a98bb6176ad453d8817e24040bc033f674909b2caf94d72,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,3.5355339059329505,1.0881778638105401e-12,3.53553390593291,2.9082913019716305e-13,4.8356790537227244e-15,0.0003299250020063482
real,cy_wall_trans_s912401,xyz_mixture,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig2.0__xyz_mixture.npz,b97529aba5f67b644313ed8fb601fb0ac0dfc047dcd5d0e530fe2d644de41edc,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,36.38486951695179,36.21125969374402,3.581662415275525,-0.224904499160086,2.500777362968165e-14,0.009899329001200385
real,cy_wall_trans_s912401,fast,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig2.0__fast.npz,25da1670f9575abfcc0a4e04d20f9b9b3c60373917d6df8e4ce15048e27c1395,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,36.72406379019785,36.56060760690023,3.5340938638159636,-0.5109867574714607,3.3861802251067274e-14,0.002669964997039642
real,cy_wall_trans_s912401,open3d_icp_then_xyz,2.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig2.0__open3d_icp_then_xyz.npz,9fff32e2d09c8dc0e55cedf5b8584045e714e424d20a5f563c93cd2492f77ee6,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,37.49611971062723,36.35664196898503,10.427076185600889,-24.57033968760153,3.943512183468556e-13,0.012823345001379494
real,cy_wall_trans_s912401,identity,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig5.0__identity.npz,8bad490d375f0db092d9ddadadeb13a2f5117aa55ebc68890ed00398baf5657f,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,3.535533905932928,1.0881778638105401e-12,3.5355339059328865,2.908291302010624e-13,4.9339146057865595e-16,
real,cy_wall_trans_s912401,xyz_mixture,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig5.0__xyz_mixture.npz,ffbbcd3535d94971b4b86a7678c0c545656e220a0ab4440455ebe51b0b7d1904,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,36.20387295253296,36.034271330416004,3.578307978666041,-0.5525815410785715,4.292122213200855e-13,
real,cy_wall_trans_s912401,fast,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig5.0__fast.npz,a1b391e25a8711600acb1396276a9c82cd5d457a29b77d84926d73c164820639,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,36.731002197364106,36.56060760690083,3.5339063141242644,-1.5371028894151097e-11,7.972289495228182e-14,
real,cy_wall_trans_s912401,open3d_icp_then_xyz,5.0,,,,912401,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912401__sig5.0__open3d_icp_then_xyz.npz,daf21d255e1eaa92190ede08c23bba3644494ad2a9c156b43e50062cbc0f6b99,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.5355339059328896,not_measured,37.33340569419837,36.19010660194883,9.594482491313068,-7.994729408929177,6.794564910705958e-13,
real,cy_wall_trans_s912401,identity,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig5.0__identity.npz,1eecbf818d45f1d29a98bb6176ad453d8817e24040bc033f674909b2caf94d72,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,3.5355339059329505,1.0881778638105401e-12,3.53553390593291,2.9082913019716305e-13,4.8356790537227244e-15,0.00030002400308148935
real,cy_wall_trans_s912401,xyz_mixture,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig5.0__xyz_mixture.npz,82a68a92bd299924ef3dc56cc66858caf7d5def51c99eff6170ad37aef9ccdae,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,36.196845497493904,36.034271330416004,3.5771947653969987,-1.0534087341800231,8.926193117986259e-14,0.016559659998165444
real,cy_wall_trans_s912401,fast,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig5.0__fast.npz,438d83837fd3133c5ba38256cba595cc6dab848bfca34502b50b953c26713ee4,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,36.724063790199295,36.56060760690083,3.534093863815965,-0.5109867574094628,1.2734258092450546e-13,0.002689754001039546
real,cy_wall_trans_s912401,open3d_icp_then_xyz,5.0,,,,912401,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912401__sig5.0__open3d_icp_then_xyz.npz,4398fd0174ee300b389da9b56ab83f0a3635b21d6b93fdfa2d9567dab3f52941,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.5355339059328896,not_measured,37.32586468410783,36.19010660194883,9.604469902707203,-8.749483556100378,3.2152058793144533e-13,0.017954114999156445
real,cy_wall_trans_s912409,identity,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig2.0__identity.npz,8ffc240a63d6605184ad35a9d275413979ce74952fd3a36b136abb66d3001c3b,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,3.5355339059328394,1.0881778638105401e-12,3.5355339059328146,1.7624256376270025e-13,3.8323666207545054e-16,
real,cy_wall_trans_s912409,xyz_mixture,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig2.0__xyz_mixture.npz,8a2c56762034db2f11f2149a9e7120b23556514a6e07e556b1143f0dac01e653,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,36.34719591660815,36.21125969374402,9.06537601072273,-72.31771982326094,1.9895196601282805e-13,
real,cy_wall_trans_s912409,fast,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig2.0__fast.npz,3ffe7eb8fc08bc9eed0d63d0f2c5d6262ab0a147ccb89dd47278b3deba812eb1,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,36.684776450357305,36.56060760690023,3.015757720191525,6.388063411577604e-11,4.643396778192281e-13,
real,cy_wall_trans_s912409,open3d_icp_then_xyz,2.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig2.0__open3d_icp_then_xyz.npz,a346ac2fab31dcf8c7dca2a6c0fe2180145213addb56fdb3cd47c1a625c2162f,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,37.50517507922721,36.35664196898503,10.42565340706019,-23.86150650162378,1.4210854715202004e-14,
real,cy_wall_trans_s912409,identity,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912409__sig2.0__identity.npz,59c8448eb6a2fafe9e7a24f0cef8b5ab4b93439d0668015eee5332565b9b64e8,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.535533905932817,not_measured,3.5355339059327666,1.0881778638105401e-12,3.5355339059327417,1.762425637611809e-13,3.832366605560918e-16,0.00031515499722445384
real,cy_wall_trans_s912409,xyz_mixture,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912409__sig2.0__xyz_mixture.npz,f73d77d6e7a2c6fba3d5f6a66fe014026aaa684d001a3944da7913a50b04f184,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.535533905932817,not_measured,36.47272380781511,36.21125969374402,9.214597277359163,-65.90454963052201,2.4158453015843406e-13,0.010881032001634594
real,cy_wall_trans_s912409,fast,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912409__sig2.0__fast.npz,a8463324629e8e38a3d27790d921093df9ddf3fe1981ea97af256585821cad63,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.535533905932817,not_measured,36.797170202014904,36.56060760690023,3.041407742405975,8.10354523475526,5.933031843596837e-13,0.002675750001799315
real,cy_wall_trans_s912409,open3d_icp_then_xyz,2.0,,,,912409,computed_v2,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/repair-v2-oyuie4pl/outputs/cy_wall_trans_s912409__sig2.0__open3d_icp_then_xyz.npz,4177a492004362e4443ee57108d64c35df6933bab6a35cd73a87efe2f12e7bbb,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,current_input,,3.535533905932817,not_measured,37.593539924103425,36.35664196898503,10.233088326467684,-13.24726793309426,3.730349362740526e-13,0.014741651000804268
real,cy_wall_trans_s912409,identity,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig5.0__identity.npz,8ffc240a63d6605184ad35a9d275413979ce74952fd3a36b136abb66d3001c3b,,,,,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,3.5355339059328394,1.0881778638105401e-12,3.5355339059328146,1.7624256376270025e-13,3.8323666207545054e-16,
real,cy_wall_trans_s912409,xyz_mixture,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig5.0__xyz_mixture.npz,5179ddf30f5e36eb1a177303c4489ee0251ccd61358fbe06de1833f8dced1deb,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,36.18806775620766,36.034271330416004,7.8678679661163216,-50.795808718404544,7.389644451905042e-13,
real,cy_wall_trans_s912409,fast,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig5.0__fast.npz,3a938acc2dab8c4c79a8b712892fb45a3bb53fe51c3cf2a21c468a4752695986,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,36.68477645035548,36.56060760690083,3.015757720191501,-1.1357315088389441e-10,2.842170943040401e-14,
real,cy_wall_trans_s912409,open3d_icp_then_xyz,5.0,,,,912409,reused_v1,True,/srv/slam-research/grf/map-denoise/runs/multiscan-pilot-v1/pilot/outputs/cy_wall_trans_s912409__sig5.0__open3d_icp_then_xyz.npz,223b2fadbae10c347f9668b284c70b80432e6e711394b3d21f470f118a3a3c46,,,,2,,,,,,,,,,,,,,,cy_wall,courtyard,trans,fixed_reference_diagnostic,,3.535533905932817,not_measured,37.33340570592142,36.19010660194883,9.594482590034003,-7.99473042795915,3.6060043839825084e-13,
